association_id,column_index,label_id,feature_name,atlas,disease,comparison,reference_id,source_region,source_url,doi,tissue,mapping_status,direction,effect_type,effect_value,uncertainty,measurement,source_location,mapping_limitation,evidence_strength,shared_evidence_group
A00049,0,10,L_Thalamus,FIRST,MCI,case_vs_NC,Fjell2010,Thalamus bilateral average,https://pmc.ncbi.nlm.nih.gov/articles/PMC2828879/,10.1523/JNEUROSCI.3785-09.2010,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_D_case_minus_NC,-0.42,p<.05; CI not numerically reported,FreeSurfer subcortical volume; cortical thickness reported separately,Table2 subcortical rows,Bilateral averaged effect shared across L/R; FreeSurfer→FIRST/AAL3 segmentation transfer.,nominal,Fjell2010:Thalamus bilateral average:MCI:case_vs_NC
A00050,1,49,R_Thalamus,FIRST,MCI,case_vs_NC,Fjell2010,Thalamus bilateral average,https://pmc.ncbi.nlm.nih.gov/articles/PMC2828879/,10.1523/JNEUROSCI.3785-09.2010,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_D_case_minus_NC,-0.42,p<.05; CI not numerically reported,FreeSurfer subcortical volume; cortical thickness reported separately,Table2 subcortical rows,Bilateral averaged effect shared across L/R; FreeSurfer→FIRST/AAL3 segmentation transfer.,nominal,Fjell2010:Thalamus bilateral average:MCI:case_vs_NC
A00051,0,10,L_Thalamus,FIRST,AD,case_vs_NC,Fjell2010,Thalamus bilateral average,https://pmc.ncbi.nlm.nih.gov/articles/PMC2828879/,10.1523/JNEUROSCI.3785-09.2010,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_D_case_minus_NC,-0.86,p<1e-4; CI not numerically reported,FreeSurfer subcortical volume; cortical thickness reported separately,Table2 subcortical rows,Bilateral averaged effect shared across L/R; FreeSurfer→FIRST/AAL3 segmentation transfer.,supported,Fjell2010:Thalamus bilateral average:AD:case_vs_NC
A00052,1,49,R_Thalamus,FIRST,AD,case_vs_NC,Fjell2010,Thalamus bilateral average,https://pmc.ncbi.nlm.nih.gov/articles/PMC2828879/,10.1523/JNEUROSCI.3785-09.2010,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,reported_Cohen_D_case_minus_NC,-0.86,p<1e-4; CI not numerically reported,FreeSurfer subcortical volume; cortical thickness reported separately,Table2 subcortical rows,Bilateral averaged effect shared across L/R; FreeSurfer→FIRST/AAL3 segmentation transfer.,supported,Fjell2010:Thalamus bilateral average:AD:case_vs_NC
A00053,13,26,L_Accumbens,FIRST,AD,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:AD:case_vs_NC
A00054,14,58,R_Accumbens,FIRST,AD,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:AD:case_vs_NC
A00055,152,157,N_Acc_L,AAL3,AD,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:AD:case_vs_NC
A00056,153,158,N_Acc_R,AAL3,AD,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:AD:case_vs_NC
A00057,11,18,L_Amygdala,FIRST,AD,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:AD:case_vs_NC
A00058,12,54,R_Amygdala,FIRST,AD,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:AD:case_vs_NC
A00059,42,45,Amygdala_L,AAL3,AD,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:AD:case_vs_NC
A00060,43,46,Amygdala_R,AAL3,AD,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:AD:case_vs_NC
A00061,2,11,L_Caudate,FIRST,AD,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Caudate:AD:case_vs_NC
A00062,3,50,R_Caudate,FIRST,AD,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Caudate:AD:case_vs_NC
A00063,72,75,Caudate_L,AAL3,AD,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Caudate:AD:case_vs_NC
A00064,73,76,Caudate_R,AAL3,AD,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Caudate:AD:case_vs_NC
A00065,9,17,L_Hippocampus,FIRST,AD,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:AD:case_vs_NC
A00066,10,53,R_Hippocampus,FIRST,AD,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:AD:case_vs_NC
A00067,38,41,Hippocampus_L,AAL3,AD,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:AD:case_vs_NC
A00068,39,42,Hippocampus_R,AAL3,AD,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:AD:case_vs_NC
A00069,6,13,L_Pallidum,FIRST,AD,case_vs_NC,Yi2016,Pallidum,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Pallidum:AD:case_vs_NC
A00070,7,52,R_Pallidum,FIRST,AD,case_vs_NC,Yi2016,Pallidum,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Pallidum:AD:case_vs_NC
A00071,76,79,Pallidum_L,AAL3,AD,case_vs_NC,Yi2016,Pallidum,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Pallidum:AD:case_vs_NC
A00072,77,80,Pallidum_R,AAL3,AD,case_vs_NC,Yi2016,Pallidum,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Pallidum:AD:case_vs_NC
A00073,4,12,L_Putamen,FIRST,AD,case_vs_NC,Yi2016,Putamen,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Putamen:AD:case_vs_NC
A00074,5,51,R_Putamen,FIRST,AD,case_vs_NC,Yi2016,Putamen,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Putamen:AD:case_vs_NC
A00075,74,77,Putamen_L,AAL3,AD,case_vs_NC,Yi2016,Putamen,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Putamen:AD:case_vs_NC
A00076,75,78,Putamen_R,AAL3,AD,case_vs_NC,Yi2016,Putamen,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Putamen:AD:case_vs_NC
A00077,0,10,L_Thalamus,FIRST,AD,case_vs_NC,Yi2016,Thalamus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Thalamus:AD:case_vs_NC
A00078,1,49,R_Thalamus,FIRST,AD,case_vs_NC,Yi2016,Thalamus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Thalamus:AD:case_vs_NC
A00079,13,26,L_Accumbens,FIRST,MCI,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:MCI:case_vs_NC
A00080,14,58,R_Accumbens,FIRST,MCI,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:MCI:case_vs_NC
A00081,152,157,N_Acc_L,AAL3,MCI,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:MCI:case_vs_NC
A00082,153,158,N_Acc_R,AAL3,MCI,case_vs_NC,Yi2016,Accumbens,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Accumbens:MCI:case_vs_NC
A00083,11,18,L_Amygdala,FIRST,MCI,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:MCI:case_vs_NC
A00084,12,54,R_Amygdala,FIRST,MCI,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:MCI:case_vs_NC
A00085,42,45,Amygdala_L,AAL3,MCI,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:MCI:case_vs_NC
A00086,43,46,Amygdala_R,AAL3,MCI,case_vs_NC,Yi2016,Amygdala,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Amygdala:MCI:case_vs_NC
A00087,2,11,L_Caudate,FIRST,MCI,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Caudate:MCI:case_vs_NC
A00088,3,50,R_Caudate,FIRST,MCI,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Caudate:MCI:case_vs_NC
A00089,72,75,Caudate_L,AAL3,MCI,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Caudate:MCI:case_vs_NC
A00090,73,76,Caudate_R,AAL3,MCI,case_vs_NC,Yi2016,Caudate,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Caudate:MCI:case_vs_NC
A00091,9,17,L_Hippocampus,FIRST,MCI,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:MCI:case_vs_NC
A00092,10,53,R_Hippocampus,FIRST,MCI,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:MCI:case_vs_NC
A00093,38,41,Hippocampus_L,AAL3,MCI,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:MCI:case_vs_NC
A00094,39,42,Hippocampus_R,AAL3,MCI,case_vs_NC,Yi2016,Hippocampus,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,reported significant,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,supported,Yi2016:Hippocampus:MCI:case_vs_NC
A00095,6,13,L_Pallidum,FIRST,MCI,case_vs_NC,Yi2016,Pallidum,https://pubmed.ncbi.nlm.nih.gov/25904810/,10.1136/jnnp-2014-309105,gray matter or nucleus; see measurement,parent_region_extrapolation,not_established,,,no significant difference reported,3T FSL FIRST volume,PubMed abstract Results,Pooled hemispheres; memory-clinic subjective controls.,not_significant,Yi2016:Pallidum:MCI:case_vs_NC
